organisation,genre,n_channels,channels,n_unique,F1_controlled,F1_raw,F2_controlled,F2_raw,F3_controlled,F3_raw,F4_controlled,F4_raw,F5_controlled,F5_raw,F6_controlled,F6_raw,F7_controlled,F7_raw,F8_controlled,F8_raw,F9_controlled,F9_raw,F10_controlled,F10_raw,F11_controlled,F11_raw,F12_controlled,F12_raw
Jake Shields,videos,1,@fightbackpodcast,584,-0.2120096277204919,-0.0198742367497288,-0.2869203307016262,-0.3357374551207452,-0.2625549206779742,-0.3155133332914819,-0.1047390732777013,-0.2025537202218663,0.5520891985930635,0.6048247354043277,0.4635843140259947,0.7297253667409304,-0.6647261234282096,-0.5596084580666105,-0.2413298255154901,-0.2663907744489155,0.2243084934066329,0.2572171948007847,-0.5980556007587319,-0.3933289560383285,-0.1275533775843464,-0.0912636563840864,-0.3223186409159547,-0.4340844177313341
Jamarl Thomas,streams,1,@JamarlThomas,217,-0.9924405153749604,-1.5931655991538538,-1.0233613513386923,-0.9433550492127888,-0.6341815568968132,-0.3927614802626558,0.0563043082753795,0.04537306417488749,-0.5378355445907881,-0.7002119948521691,1.3104546101250372,1.3087124779554251,-0.3916415022893084,0.1438137270145837,0.5545191233037692,0.6956251306330783,-0.673685167475235,-0.7376799335801164,-0.7148599444139377,0.0132305044320796,-0.7497979592203857,-0.5311339748869421,1.061171346245093,2.222981366387195
Jamarl Thomas,videos,1,@JamarlThomas,245,-0.3073911702993313,-0.7964629029625977,0.4095542037634496,0.4619759273453324,-0.2823329239560371,-0.0226220416167688,0.1634656406461707,0.054625733634614,0.3795771719345989,0.2774513744881745,1.800186942024042,1.8276401759307428,-1.1988281886105066,-0.6487410224913395,-0.1433019163580422,-0.0061444817894548,-0.1065927227838666,-0.1945712692926365,-0.0772832342288976,0.709425464892987,-1.0273018653208157,-0.6938710923047413,0.5091228809022494,1.6008683898468228
Jesse Dollemore,streams,1,@dollemore,4,0.4660417663587546,0.4843599521205799,1.12632058851771,0.5077300569694687,3.4749594769263505,3.7351122409291424,1.5510523371233529,1.4932794053007576,-0.5930906054703051,-1.030793560952341,-0.571187342614155,-0.3405362183505233,-1.181877030745278,-1.112532646053801,-1.0559699960454374,-0.3142664990133119,4.094054484540541,3.814833593230692,-0.2423165544120781,-0.2629457170112855,1.963545529489834,1.7877752102109077,1.283245024739017,1.3075547437293482
Jesse Dollemore,videos,1,@dollemore,1376,-0.2816464787350407,-0.7690598520882167,-0.4028289771424593,-0.3868208938243486,-0.5160826044395972,-0.5008126822622417,-0.3334485312204299,-0.3103797305349058,-0.3258153634921421,-0.6922977902310843,0.4495586854293912,0.7278719513914282,-0.1824832386108962,0.0433745375249004,-0.0185953686874803,-0.1830066741125466,1.020109640455511,1.1674694687449003,-0.20744753058005888,-0.1695944322912568,0.3930172864658701,0.5115355074998793,-0.0728994288413335,-0.1374466905213553
Jesse Kelly,streams,1,@JesseKellyDC,1,-0.2807410629785641,0.6942399967693488,0.7350484454405615,0.4396551724851344,-0.6524372379407593,-0.5143352690500844,-0.8151167113164353,-1.0719183341390786,-1.0611702480613996,-1.1645803813416316,-1.3547786928215286,-0.9325656744085422,-1.3735652142895445,-0.7133877090983445,-0.7771338978986062,-0.4817837299713953,-2.2191459411950127,-2.3912909455365448,-1.1084519080375712,-1.152139604017285,-1.043947009849748,-0.2456291770699553,-0.2639061154924018,-0.0198124499407631
Jesse Kelly,videos,1,@JesseKellyDC,478,-0.0079197066130822,-0.0408092915146349,-0.4757302019630181,-0.3567463438586758,-0.654507168989558,-0.6881956858884903,-0.5281580294760314,-0.596194918104024,-0.3853005287374444,-0.5524189495156048,-0.2903665597154359,-0.3375809160194922,-0.3933552815670429,-0.1440613131750059,-0.422170818256412,-0.4598961650112076,-0.606165699957727,-0.6168586004224216,-0.4362040440886602,-0.2506557841044665,-0.5207804688131946,-0.121019970418844,-0.1642160073119884,-0.1031268205367079
Jesse Lee Peterson,streams,1,@jlptalk,180,0.1830119423681385,1.1095192551684565,0.1654058715972183,0.0589295726116591,0.3646113950010568,0.4113327297844205,0.4353217201353508,0.5646139795116528,0.2722113361310429,0.8715704400827248,0.6520090629935278,0.0081714329376999,-0.7644101055439189,-0.9177971184199305,4.208901583391101,4.611556561303428,0.1653221634941977,0.2424169175844128,-0.2801125339435702,-0.23606978964992742,0.5196568481960656,0.8609697371489097,0.4557292900111116,0.2189211626503945
Jesse Lee Peterson,videos,1,@jlptalk,293,0.4148801593249428,0.5656777843376147,0.46845469515224464,0.5970277393205641,0.0341704387237838,-0.0529737830664324,0.1923245914369071,0.1578083943644402,-0.1676085148159093,-0.0761705365097163,-0.0176760087339153,-0.045190666546074,-1.5539037101419573,-1.4788773863362177,0.909276081646098,0.8257957783150442,0.1734694504824867,0.0848308450297478,3.1528916745193425,3.397191349291849,1.5369106135566306,1.752098153330089,-0.3215707902418163,-0.5954897318197895
Jillian Michaels,videos,1,@JillianMichaels,437,0.1149636610967454,0.1565900872168608,0.3575515426780626,0.4931079841982997,-0.204949570961142,-0.2275639735465651,-0.0108562730168626,-0.0411488855668532,0.9810178222266634,1.012960602825263,-0.4833572125121036,-0.5313780514506166,-1.1044965794935793,-0.875061417615563,-0.2527906444909782,-0.2604435085218229,0.1487364334860202,0.0854966854037576,0.0987036119800604,0.403124400249397,0.076837792839746,0.2830188599735094,-0.2930898314746062,-0.1953794973602224
Jim Acosta,streams,1,@jimacosta,156,0.7460779435207228,0.7180781691462333,0.6888674998349364,0.6113476258022639,1.398206575175983,1.5639153888688229,0.4013636945829956,0.3367772453413408,0.5026148889496762,0.2519701843895846,0.8582497669329181,1.111113237362375,-1.037258598462362,-0.8602271547604027,-0.1037328527553787,0.0048720526252492,0.6052345775338716,0.6787733127659213,0.3983427265491897,0.5435902089827189,-0.0766665559070424,0.0770362268454664,-0.0323920987650843,-0.0414520767163834
Jim Acosta,videos,1,@jimacosta,301,0.5346448630464058,0.2353933681815207,0.9840499740170198,1.0011174160227274,-0.23313124260040582,-0.2014866343877289,0.1198140024365373,0.086300684407708,1.08162915129633,0.8542668342761955,0.6035539416724623,0.8344176397354496,-1.3240512126416473,-1.129858055447782,0.0987483799014116,0.076865470606793,-0.5530916571291747,-0.4643092163110062,0.904603266600779,1.0809244268508005,-0.1904952347661549,0.0357697407510739,0.6742280607978296,0.7460207962283071
Jimmy Dore,streams,1,@thejimmydoreshow,108,-0.5921129117026737,-0.8441810854417757,-0.2811785303980445,-0.2399095596683359,-0.5774604004096672,-0.579745518793468,-0.2369443208913456,-0.3037260811823645,-0.5735615467591155,-0.7337271392015966,2.1446901987634814,2.7231275780735236,-0.4315510149561807,-0.22113211225022347,-0.0123712849512624,-0.0279165958025516,-0.50705680230517,-0.4664151000651471,-0.4587312386528207,-0.0816757216660936,0.6921678560617762,0.7087901765791658,-0.18603288447442942,0.1630122961876763
Jimmy Dore,videos,1,@thejimmydoreshow,1077,-0.3381524175862567,-0.5652687084960772,-0.3847595927615884,-0.3364762155325394,-0.3335234943028967,-0.3382173736932418,-0.1134885797814123,-0.1898499038300797,0.0597102002308578,-0.0520370253609529,0.6310302439285376,0.9644987232834256,-0.9611494755054908,-0.6944383363817452,-0.2895261314168689,-0.3285483805572691,0.0783269309719155,0.0803236831399285,-0.4820723685908954,-0.1373446774340211,0.2904048457625635,0.3768065120784263,-0.5603145239956101,-0.324484073652743
Joe Rogan,streams,1,@joerogan,1,-0.0594344166775709,-0.125916678493204,-6.116860559397116,-6.46046405933641,-1.4224904119432875,-1.436746620788014,-1.8826396883102112,-2.059504944452426,-1.3168375579908005,-1.6383394783911265,-1.7671808701222906,-1.0534431513378224,-1.3252588088427746,-1.3486030180702144,-0.6173956870718553,-0.1355292284720597,0.7596375094550538,0.4300486826362867,-0.61563492588367,-0.671323141332836,0.3425194466134734,0.8322050699958197,-0.6453404244088594,-0.7429649126780171
Joe Rogan,videos,1,@joerogan,133,-0.3545459870781589,0.6384874521523328,-2.9737120712807834,-4.62244594242774,-0.0984863580880373,-0.3710802412304835,-0.6003832377735253,-0.9268561042988286,-0.727567317449821,-1.0232045174563875,0.7846792258416052,1.9247325916989544,-0.4542787985762583,-0.8445503814469819,0.310872442231895,0.353295545808771,-1.2586147605164073,-1.2155773424418688,-0.3511504382032886,-1.0463664057311133,-2.0542725650547995,-3.5128460723344164,0.3792879812445797,0.0444131570693146
John Stossel,videos,1,@StosselTV,47,0.3306700505704985,0.7527930998191185,-0.3054051956635527,-0.10665735101028549,0.231170600112219,0.1838156547735641,-0.0626447761357994,-0.1668030452863287,0.8653810694390516,1.1549315643488445,-0.1007918008237331,-0.5658703627779729,-0.7736348676294932,-0.4690148048914624,0.049749976994718,0.10820363385752478,-0.7944502702748316,-1.0177414842821149,-0.48919379744436503,-0.2582929464180483,0.8147599104247004,1.2194203335036795,-0.8399071998486733,-0.7790894195462561
Johnny Harris,videos,1,@johnnyharris,11,0.3107788449333935,0.6778558028619298,1.98505132460554,2.1306125157166265,-0.4565538972747431,-0.4006601140332183,0.3045166450112458,0.24497501844796069,0.9543995488964444,1.4377054104443,-1.0303087591391138,-1.4722669304789897,-0.7112335870599756,-0.5392945793694072,-0.9341077041566408,-0.9703518692766111,-0.2300682757173144,-0.3906202925078059,-0.7435916630925798,-0.3747249162956216,-1.7351638695429097,-1.34916264071017,-0.005842341654337901,0.2421679874642324
Joy Reid,streams,1,@TheJoyReidShow,135,0.9853905467952858,1.2503237702268453,-1.5714467397610627,-1.6905470064076298,-0.2303684278070581,-0.1051800219165771,-0.2569499574640952,-0.2166090742766374,-0.1564932511663597,-0.2492968093950605,-1.009032405656494,-1.066999577030925,-0.6345802732067579,-0.6447194703981376,-0.185629277101949,0.0065402616991542,-0.300446754700764,-0.3007597919247281,-0.7034726569717685,-0.6292951237020729,0.2930614834891536,0.3755054366097111,-0.4044795100548143,-0.4454364658623188
Joy Reid,videos,1,@TheJoyReidShow,234,0.7936269038464543,1.040597587730148,-0.5025948010559951,-0.5798358608398577,-0.1679501673188141,-0.1751070332957611,-0.3033740236547527,-0.3754821299162408,0.2452518535796806,0.1401918270620069,-0.0716969046005542,0.229760587963137,-0.6823148561494979,-0.6081605220331867,-0.1534580814432622,-0.0862973870323867,-0.3670767516387356,-0.4629530252769481,-0.5171595763786607,-0.2819046791038489,-0.2280067049584007,0.0901622349127183,-0.0920494306601749,-0.2427162556289723
Judging Freedom,streams,1,@judgingfreedom,658,0.5186680944760375,0.1915751281521439,-0.5884371728129402,-0.5129759471184409,0.1194236129243318,0.2852055386938654,-0.3548892413172939,-0.4080723049009813,-0.1831588701410443,-0.1360248712623288,1.7813889771903875,1.7931611766696025,-0.9621151229579755,-0.7117006590966833,-0.0706800924566209,-0.0926403033356778,-0.1716224889686,-0.2017456872984795,-1.3274982568051308,-0.7155977070039393,-0.6422384209513199,-0.3707757247764376,0.5389225535779542,1.3036924958008045
Judging Freedom,videos,1,@judgingfreedom,345,0.2470820651817432,-0.1712116907400038,-0.0330022083545168,0.0570490372926132,-0.1934911994726562,-0.0051805972025187,-0.1296223344912609,-0.2071692711388476,1.2686162734654085,1.276683877751564,0.276670599809121,0.19076563961747897,-0.922725769402905,-0.5600782694221786,-0.45714067333636277,-0.40577749300977695,-0.2155022941244712,-0.2787302002043582,-0.9080132079288064,-0.2189107284043671,-0.0971698968164115,0.2298149907888147,-0.3320670577227019,0.5340678636742249
Kat Abughazaleh,videos,1,@katmabu,31,0.4544943803330233,0.9362121180941432,0.8037131619877983,0.9096832648251213,-0.1313758445421514,-0.186627842232916,0.9031388111721916,1.1040688471838462,0.2834171787289624,0.2601354620842459,-1.160675145976115,-1.5454471333941928,-0.5316340499930405,-0.5528724878569349,-0.3214015359826412,-0.1422185549495268,-1.2896122634143017,-1.126189811155214,-0.5304453973830899,-0.5188436435347754,-0.2625767122312794,-0.1348073415523532,0.5986977197122003,0.3292453112878064
Kim Iversen,streams,1,@KimIversen,1,-1.0784760315111672,-0.059033992719103,-2.189565942530581,-1.94197873387388,0.1696152648679724,0.1161753087158481,-0.0879479569842512,-0.0093004055015666,-0.3949493472307022,0.2991058645828965,1.9722872694534792,1.3098138618682926,-0.1307232860402383,-0.3448450180032659,-0.1731559719169358,-0.3291722340398199,-0.0633151498424247,-0.1389741689455425,-1.0393041589248049,-0.9322334049493488,1.777568040501567,2.348147450877485,-2.11741319283901,-2.0135917570665565
Kim Iversen,videos,1,@KimIversen,505,0.4101098561372613,0.1664587832774311,0.4430891668181558,0.5304297572636136,-0.4019339848324376,-0.3622334495202666,0.0544189555881969,-0.0192848874460115,0.4176726322934841,0.3515387255890341,-0.6351299473808049,-0.6459276349994125,-1.1383052855344988,-0.7486953693117598,-0.3769488323334315,-0.4010875139674821,-0.0796497881460532,-0.1313324575977209,-0.3476787646652757,0.0709873562058941,-0.8424934283634633,-0.6740233368239942,0.1638040214472053,0.5458862812681776
Kyle Kulinski,streams,1,@SecularTalk,1,5.424634610849106,4.934013859788641,0.4265597588088834,0.6499207767727104,-0.4698209038089286,-0.2616103243601613,-0.5635254247668229,-0.5817289105171697,-0.9264201389260682,-0.5813677084314333,-3.1329293155444224,-3.606390082844863,-0.6470378678109305,-0.2106005847318323,-0.841091568456674,-0.9656971005739028,7.567484202547027,7.528655163684434,5.9380789893440715,6.938115679702616,5.433774002866269,5.662721078065349,-1.6336038056550437,-0.2220788806147342
Kyle Kulinski,videos,1,@SecularTalk,1374,-0.9110148467984674,-1.2814979136754356,0.0774569675360036,0.1456158721082524,0.2546918954079153,0.1831946851124145,-0.017940783621106,-0.0081451718294972,-0.1525442900475842,-0.4125550065723757,0.046547291661723,0.2002389884344254,-0.2730270576898594,-0.10624513022229119,-0.1396266692873116,-0.303082646949715,2.0006766976328514,2.1961485770567464,0.4190822179403433,0.5048810468871332,-0.0563467968081036,-0.0359565378219628,-0.11916333202112402,-0.0810743719877437
Leeja Miller,streams,1,@LeejaMiller,1,-0.0198918685149556,1.8545132893753011,-1.3652773641723757,-2.1100870274084187,0.5554746904918755,1.385058113597049,0.4437570967763474,0.1865311180964,0.4906543598920757,0.0518664686728924,-1.8138540970153376,-2.582002512662094,0.4520898486512971,1.1638825018309766,-2.311206911068716,-0.6543875376947939,1.725336452089809,1.6334014898454812,-0.7027063635836388,-0.6046280530984609,-0.8546635505767812,0.3412820290261329,-2.3108887350278673,-2.591480467954555
Leeja Miller,videos,1,@LeejaMiller,56,0.6418695736865455,0.7192879044126838,0.3350983251837082,0.3645185030897529,-0.2707494325491198,-0.2452494613120085,0.198540980837031,0.1666125951952692,1.6124517442948822,1.5664204413792344,-0.7645179335456401,-1.0370746517952905,-1.1463085769489645,-0.8954787257750433,-0.3533450845180693,-0.3908782273481283,-0.0539074476187806,-0.12861184937085,-0.8260112672445306,-0.6365334968457955,-0.9487100716083254,-0.58657648105344,0.2958679335743303,0.3336960437077577
LegalEagle,videos,1,@LegalEagle,97,0.2244398171406356,-0.0006852124440275001,-0.0618986295636827,-0.0004290151221402,-0.6871265800693515,-0.7203628050776082,-0.3973001180885091,-0.48552879172586483,-0.3999295702731625,-0.6451418482401801,-0.7519753689283478,-0.76842396905177,-0.5636414400493266,-0.1872175172807562,-0.4312444386027325,-0.437893523703671,-0.8626894112812307,-0.8642195988875212,-0.7852473706378837,-0.687219186296677,-1.1451672053104702,-0.9484574866800882,-0.6491692725240742,-0.8378476761993849
Liberal Hivemind,videos,1,@LiberalHivemind,800,0.7127311255589688,1.024587465588863,0.9247762976874704,1.8443263639020089,-0.0544169574723749,-0.2111132141828071,0.9451231324645828,1.709357052625994,-0.23470261581978127,-0.2902557478991294,-0.7647941078353455,-1.5048430591722757,-0.4389466102398876,-0.6042234247168032,-0.0412921691420215,-0.395731658825721,0.6367229332341102,1.2499946213652855,-0.2715371670574685,-0.4569009878156316,-0.1036525652454921,-0.6453673908013142,-0.6816548555618763,-1.1061325403499065
Lincoln Project,streams,1,@TheLincolnProject,28,-0.3260211547921064,-0.5309543402778736,-0.7385439846397034,-0.6676322881588809,-0.6310738224708639,-0.4841329804792296,-0.3357940977857363,-0.3606563235539652,0.983848728220627,0.723459438012935,-0.3347991516198415,-0.3268352411714952,-1.151702980200726,-0.762014274997718,-0.1868326742222763,-0.1338214399991044,-0.099557420598625,-0.10237468828854938,-0.5766645374701845,-0.4238892385395518,-0.5082681443368713,-0.2808550802613916,-0.0844632940347246,-0.04917875838003031
Lincoln Project,videos,1,@TheLincolnProject,119,0.3534082761546373,0.5989960900044221,-0.9576510919575058,-0.7195821747781206,-0.3590950682999465,-0.3140092682507984,-0.2717117904241519,-0.0909120578775842,0.0963797351069231,0.0690327855424266,-0.6862679566103884,-0.8331410430297593,-0.2448030218020328,-0.18565218587484783,-0.0495588656478258,-0.1867548415369871,-0.9772395392970996,-0.7501534003352014,-0.3781625572444427,-0.3312336272485605,-0.8531040553522566,-0.7479578439769055,-0.2052438043519125,-0.284526716462574
Liz Wheeler,streams,1,@lizwheeler,67,0.7669236117846953,0.5447199436984312,-0.9333901850029152,-0.791972139125057,-0.3117856687192762,-0.3293234862355288,-0.0289162344875073,-0.0423244661940739,1.01708393970957,0.8453163356353378,-0.3420070337382809,0.3316585251091353,-0.8233242725730552,-0.7158978560797178,-0.2652485011094902,-0.4044600851493488,-0.110255864044393,-0.0856457507267014,-0.6709154082895907,-0.4219466741553692,0.066318022218222,0.075990800761951,-1.3091746510916815,-1.4635120945967968
Liz Wheeler,videos,1,@lizwheeler,77,0.5712600993385211,0.5103220845707305,-0.9819781775977922,-0.9562612591478287,-0.48617071743367873,-0.5239831718256069,-0.3551802754148983,-0.481335243506908,0.676775763848564,0.5407185040950276,-0.48993064088078747,0.176711459054972,-0.5835529360647222,-0.45479716952939336,-0.2901180470164263,-0.321494613363677,-0.0212392813971957,-0.053723090061046,-0.7377920545363857,-0.4348135395391276,-0.1860445480552673,0.0245682581700417,-0.7783216130129419,-0.8244207731097922
